Date,Region,Latitude,Longitude,Population,Population_Density,Avg_Age,Poverty_Index,Rainfall_mm,Temperature,Humidity,AQI,Water_Quality,Vaccination_Coverage,Hospital_Access_km,Bed_Capacity,Doctor_Ratio,Mobility_Index,Mosquito_Index,Disease_Cases,Disease_Type,Mortality_Rate,Health_Posts,Misinformation_Index,Sentiment,Previous_Outbreak,Emergency_Response_Time,AI_Risk_Score,Risk_Level
2021-05-13,Delta,10.2237,13.9504,2237114,1256,22.9,0.11,146.5,30.1,66.2,106,42.8,41.5,14.7,1284,2.96,96.0,78.3,279,COVID-19,12.47,194,69.5,-0.62,0,20.4,69.7,High
2021-05-14,Lagos,11.0375,7.9907,2017562,4687,30.1,0.53,241.2,21.7,36.3,207,70.7,78.6,22.1,1416,1.18,81.2,73.5,280,COVID-19,13.88,269,34.7,0.35,0,17.4,67.1,High
2021-05-15,Rivers,10.3205,10.7757,3147312,2935,19.3,0.77,394.4,30.9,94.6,119,58.2,40.6,8.3,1170,1.62,76.6,100,464,Dengue,14.74,271,26.0,-0.3,1,4.4,75.8,Critical
2021-05-16,Delta,5.0699,9.3593,4055006,2725,30.0,0.4,161.4,23.1,96.6,236,66.3,73.1,10.2,1672,2.46,92.2,89.1,360,Lassa Fever,8.88,133,90.7,-0.04,1,9.3,82.5,Critical
2021-05-17,Lagos,12.7701,11.6863,951945,4985,34.0,0.62,361.2,31.6,88.2,215,87.5,42.4,14.7,1342,2.53,56.3,100,461,Lassa Fever,48.43,328,33.6,-0.57,1,9.6,93.9,Critical
2021-05-18,Kano,10.2178,8.7886,2718987,654,33.6,0.83,320.6,29.2,63.0,125,79.4,24.4,6.5,390,0.24,71.8,100,383,Malaria,14.09,336,68.4,-0.96,0,1.8,72.3,High
2021-05-19,FCT,12.8465,12.0051,3635029,4089,38.9,0.48,131.2,37.1,56.4,209,77.1,76.9,5.0,1515,2.72,72.3,68.8,329,Malaria,9.05,270,4.0,0.92,1,6.7,67.5,High
2021-05-20,Lagos,13.6948,10.6472,3899286,4891,38.1,0.81,22.8,27.3,84.4,69,68.2,57.6,29.1,236,3.41,80.2,53.8,207,Malaria,5.31,0,34.5,-0.66,1,14.5,38.3,Medium
2021-05-21,Borno,4.4101,8.9955,3925113,500,36.2,0.1,25.2,22.3,55.2,182,95.2,74.4,12.2,1543,3.05,54.4,31.5,195,Cholera,4.97,67,52.7,-0.32,0,17.5,50.8,High
2021-05-22,Enugu,13.1589,8.2364,1469973,3292,29.4,0.48,223.8,22.4,96.6,167,43.9,23.3,3.3,1546,0.22,92.3,100,394,Malaria,26.8,144,73.4,0.13,0,14.9,78.0,Critical
2021-05-23,Delta,10.3112,4.4585,715692,718,27.8,0.11,316.6,36.8,97.5,68,93.9,86.0,17.0,1543,0.62,11.2,100,269,Dengue,37.59,10,91.2,0.83,0,20.9,60.9,High
2021-05-24,Kaduna,10.3651,3.6048,1358066,2726,33.3,0.95,101.3,24.0,85.4,109,77.1,45.0,1.6,341,2.5,92.4,61.1,253,COVID-19,18.63,1,84.4,0.33,0,23.6,68.5,High
2021-05-25,FCT,5.5363,4.8549,1481342,2461,26.8,0.69,56.7,23.0,82.2,117,76.9,37.0,29.0,387,0.87,65.9,57.8,234,Cholera,15.8,7,50.3,-0.0,1,6.0,47.9,Medium
2021-05-26,Enugu,6.3039,11.3756,4445721,3452,38.1,0.42,179.8,34.6,83.4,128,92.0,42.1,15.8,362,0.7,74.6,87.8,395,Dengue,8.88,89,91.2,0.23,1,13.8,78.1,Critical
2021-05-27,Anambra,7.2765,6.0844,315469,1333,36.3,0.32,378.9,32.2,87.7,176,70.1,44.6,18.5,163,3.18,63.7,100,445,COVID-19,141.06,375,12.3,-0.17,1,7.7,84.4,Critical
2021-05-28,Rivers,12.0582,12.2101,3464459,2869,27.4,0.32,187.1,32.3,38.0,186,85.4,84.4,19.2,247,1.27,25.5,65.1,260,Lassa Fever,7.5,323,63.6,-0.65,0,7.3,57.3,High
2021-05-29,Enugu,8.1572,12.0817,4241111,2549,37.6,0.56,307.4,33.4,49.7,119,61.5,74.4,10.6,583,2.3,18.9,100,315,Cholera,7.43,283,15.5,-0.8,0,23.8,50.7,High
2021-05-30,Rivers,10.6454,14.6783,1494527,1811,39.5,0.84,54.6,23.0,83.7,95,76.9,77.1,6.9,813,1.52,80.9,65.2,229,Malaria,15.32,57,81.6,0.54,1,5.2,63.7,High
2021-05-31,Enugu,12.3773,5.5424,3965182,3299,25.8,0.61,29.3,30.2,91.2,182,49.6,56.1,29.1,223,3.21,87.7,45.2,188,Malaria,4.74,57,35.6,0.54,0,8.9,48.6,Medium
2021-06-01,Kano,4.6212,10.7336,3930962,3367,36.8,0.29,135.2,29.5,34.4,61,40.9,91.0,13.7,1325,1.34,36.9,49.8,182,Cholera,4.63,235,12.1,0.6,0,12.0,35.1,Medium
2021-06-02,Borno,8.1718,5.7159,1210364,165,32.1,0.09,270.9,24.7,68.5,47,54.8,55.3,12.7,406,1.98,83.4,100,373,Malaria,30.82,234,86.4,0.87,1,8.5,76.7,Critical
2021-06-03,Delta,12.7208,3.7589,4268957,3947,28.9,0.71,397.0,23.5,48.1,57,48.1,54.1,26.9,294,2.11,3.1,100,388,Lassa Fever,9.09,371,73.1,0.78,1,14.5,67.3,High
2021-06-04,Anambra,8.5825,9.7671,2675439,2594,38.7,0.54,348.8,25.1,49.3,131,51.2,40.5,17.0,1215,1.1,87.7,100,433,COVID-19,16.18,174,80.1,-0.68,1,8.6,82.7,Critical
2021-06-05,Lagos,11.213,8.2822,2525456,266,31.6,0.38,291.2,36.8,40.3,15,96.0,20.7,9.4,1231,2.18,11.8,98.2,391,Dengue,15.48,304,44.6,-0.36,1,4.7,60.1,High
2021-06-06,Rivers,12.6636,7.4308,1853158,1990,33.3,0.45,226.6,34.0,93.0,197,89.3,86.0,1.5,1395,2.24,12.8,100,374,Cholera,20.18,54,94.2,0.19,1,4.6,85.8,Critical
2021-06-07,Kaduna,12.3231,10.5837,3059807,1345,20.7,0.09,124.6,28.6,87.1,216,65.7,22.5,7.0,214,2.61,11.7,73.6,321,COVID-19,10.49,159,49.1,0.33,0,5.7,62.9,High
2021-06-08,Kaduna,9.3852,12.2552,4206320,4536,39.9,0.33,190.2,27.2,34.7,92,49.5,95.1,26.6,461,1.29,69.6,65.2,211,Dengue,5.02,109,91.3,0.83,0,14.9,59.7,High
2021-06-09,FCT,7.9702,8.2769,2404021,1681,21.0,0.69,269.3,22.0,38.5,31,66.4,80.6,0.5,1247,2.2,93.3,85.0,288,COVID-19,11.98,18,55.8,-0.69,1,19.9,49.0,Medium
2021-06-10,FCT,4.9935,13.8629,3199927,4906,19.9,0.38,41.5,36.7,38.7,197,78.2,63.2,29.0,1531,1.45,33.0,37.0,203,Lassa Fever,6.34,162,7.9,-0.43,1,7.8,49.7,Medium
2021-06-11,Rivers,9.9469,4.0676,288952,1443,36.0,0.4,154.7,34.9,36.8,20,52.0,51.1,20.9,1627,0.13,24.6,66.6,227,Malaria,78.56,428,17.0,0.37,0,10.8,40.1,Medium
2021-06-12,Borno,11.3809,8.6265,2067053,4273,24.4,0.65,381.9,19.6,75.6,140,57.6,42.8,10.0,574,1.15,87.0,100,401,Dengue,19.4,420,64.6,0.57,1,20.3,85.5,Critical
2021-06-13,Enugu,12.7476,8.4386,2955221,871,19.3,0.83,200.6,19.9,46.6,203,92.0,33.8,11.3,1779,2.77,88.9,77.6,317,Malaria,10.73,233,4.0,-0.09,0,17.4,72.8,High
2021-06-14,FCT,5.3595,12.1589,3252701,3553,23.6,0.27,170.7,36.7,69.1,182,46.4,48.2,15.7,759,2.52,42.7,86.2,387,COVID-19,11.9,32,51.3,-0.18,1,4.7,74.1,High
2021-06-15,Borno,5.0567,10.5862,2331887,164,29.7,0.55,269.7,34.8,43.3,121,75.5,61.1,15.7,450,1.18,78.8,86.8,304,Lassa Fever,13.04,323,0.5,-0.87,0,15.6,63.0,High
2021-06-16,Kano,8.6536,7.3445,4049311,715,27.3,0.01,226.6,28.1,69.1,66,70.7,64.2,25.8,1972,2.18,47.8,93.3,284,Lassa Fever,7.01,220,41.3,-0.99,0,17.3,57.2,High
2021-06-17,Kano,6.0623,13.149,2729378,1075,34.9,0.46,50.5,20.6,70.6,32,57.4,46.4,20.7,1278,0.86,51.0,56.1,236,Cholera,8.65,59,87.2,-0.33,1,6.1,49.5,Medium
2021-06-18,Oyo,5.1025,5.574,1204467,4055,20.4,0.17,270.5,26.5,42.4,215,45.7,47.2,18.7,1970,1.77,65.9,80.1,318,COVID-19,26.4,128,32.0,0.51,0,13.1,69.8,High
2021-06-19,Borno,7.0152,11.9388,1679845,3436,27.4,0.32,68.9,19.9,80.2,59,82.5,42.7,7.4,703,0.18,20.2,55.4,279,Lassa Fever,16.61,72,31.1,0.19,1,3.2,45.1,Medium
2021-06-20,FCT,11.6953,7.0853,4147222,1833,22.6,0.76,245.9,29.2,42.0,204,62.8,30.0,10.2,687,1.83,93.9,91.7,375,Malaria,9.04,279,82.1,0.8,1,17.1,84.7,Critical
2021-06-21,FCT,6.6362,12.9747,3537885,2697,18.6,0.37,277.3,30.4,92.5,186,67.5,78.9,16.6,1636,1.01,47.9,100,335,Cholera,9.47,312,30.8,-0.67,0,17.7,68.5,High
2021-06-22,Borno,8.5415,6.7367,3787421,3503,20.1,0.86,335.5,25.3,82.0,192,93.8,81.1,26.4,1695,1.8,4.9,100,318,Lassa Fever,8.4,128,21.4,-0.25,0,5.3,66.7,High
2021-06-23,Borno,5.981,11.7587,3985265,1049,21.0,0.96,299.7,33.2,65.3,190,43.2,24.3,0.9,1394,3.22,27.5,100,421,Malaria,10.56,340,33.5,0.51,0,0.8,71.1,High
2021-06-24,Delta,10.2573,11.7039,3383477,3282,31.6,0.88,112.6,26.7,54.5,225,67.9,94.7,28.0,992,1.83,50.8,59.7,285,Lassa Fever,8.42,244,52.6,0.02,1,2.5,66.5,High
2021-06-25,FCT,13.4826,12.1431,2501762,4955,32.8,0.96,34.6,36.3,70.9,85,63.5,52.9,19.6,1273,0.28,37.6,48.3,168,Dengue,6.72,277,80.0,0.28,0,23.3,36.7,Medium
2021-06-26,Lagos,11.3433,14.9723,4842427,4352,26.2,0.1,120.7,18.4,45.6,108,88.4,94.2,10.3,1333,0.88,5.0,49.3,153,Cholera,3.16,172,26.2,-0.81,0,4.7,37.7,Medium
2021-06-27,Borno,4.5374,12.2733,4771543,2362,22.5,0.96,240.1,27.5,33.6,192,72.6,98.2,22.7,875,3.03,7.1,67.4,277,Dengue,5.81,35,78.7,0.88,1,3.9,68.4,High
2021-06-28,FCT,13.345,13.9936,4813038,3725,31.8,0.68,164.5,25.5,37.7,172,58.3,94.3,6.3,634,2.25,40.4,51.3,223,Lassa Fever,4.63,444,72.1,0.97,1,14.3,52.7,High
2021-06-29,Kaduna,5.8332,5.9238,3092305,2057,28.8,0.25,391.9,19.3,89.2,243,44.7,24.0,15.8,699,2.06,4.3,100,464,COVID-19,15.0,418,86.8,-0.44,0,15.4,88.9,Critical
2021-06-30,Kaduna,11.2758,14.5418,2661552,562,32.1,0.18,116.9,30.5,38.4,141,42.1,65.2,14.7,1712,1.44,84.5,53.6,251,Malaria,9.43,253,60.6,0.85,1,3.7,66.8,High
2021-07-01,Kaduna,9.8678,12.7976,2294509,4489,31.7,0.42,306.8,19.6,53.2,32,78.6,91.3,23.1,60,2.59,49.0,100,270,COVID-19,11.77,47,8.0,-0.71,0,14.8,45.3,Medium
2021-07-02,Borno,4.9653,13.6111,3339751,1456,28.2,0.18,192.6,23.5,62.9,118,74.5,45.0,20.9,1866,2.44,77.9,78.3,269,Lassa Fever,8.05,495,44.2,-0.26,0,5.1,62.5,High
2021-07-03,Kaduna,13.49,3.0009,774683,4085,39.3,0.22,151.9,32.9,30.1,230,72.7,79.4,14.9,43,0.1,17.1,51.8,263,Lassa Fever,33.95,326,77.5,0.47,1,18.2,68.0,High
2021-07-04,Anambra,11.1032,11.3853,3573588,2399,18.2,0.72,169.5,37.0,86.7,88,48.5,78.3,3.1,1582,3.01,41.5,88.6,315,Dengue,8.81,283,60.1,0.02,1,20.7,62.9,High
2021-07-05,Rivers,6.6066,14.4398,3427754,4155,24.3,0.02,188.3,31.0,44.1,103,70.3,49.4,29.7,1643,1.77,36.8,76.3,308,Cholera,8.99,66,48.4,0.39,1,4.0,50.3,High
2021-07-06,Borno,6.3241,6.4376,2952556,3822,30.5,0.66,148.3,23.2,39.4,117,65.4,51.1,22.7,1437,2.81,73.1,46.8,268,Cholera,9.08,74,83.8,-0.37,1,19.5,71.2,High
2021-07-07,Kano,10.2896,10.8629,2174303,4074,23.3,0.6,175.4,18.0,96.6,48,63.3,83.6,29.0,141,1.74,7.0,83.1,269,Dengue,12.37,308,31.6,0.55,1,6.2,41.4,Medium
2021-07-08,Delta,12.7055,8.2042,1927721,1713,29.8,0.91,98.3,21.9,43.3,124,62.7,84.7,16.8,450,1.98,79.6,46.7,139,Cholera,7.21,380,34.5,-0.75,0,3.8,41.4,Medium
2021-07-09,Anambra,8.0388,11.0027,2840228,354,38.5,0.93,196.5,34.6,71.0,191,50.6,69.9,7.5,1132,3.41,23.3,87.3,354,Lassa Fever,12.46,371,11.4,0.21,0,8.7,61.7,High
2021-07-10,Borno,10.7069,5.747,4589768,3282,31.2,0.08,185.5,38.0,40.5,179,99.8,69.9,6.0,200,3.15,45.0,65.4,305,Lassa Fever,6.65,23,80.7,0.08,1,8.9,69.7,High
2021-07-11,Rivers,6.7965,9.6733,4883740,3636,28.4,0.19,105.9,26.6,94.6,156,61.0,90.7,7.2,87,1.33,69.2,69.4,252,Lassa Fever,5.16,274,15.8,-0.49,1,6.9,50.9,High
2021-07-12,Borno,11.6548,12.696,981391,4445,32.5,0.52,329.5,33.1,35.5,46,42.1,65.8,1.1,507,3.31,97.2,93.8,352,Dengue,35.87,71,40.3,-0.59,1,13.5,63.4,High
2021-07-13,Oyo,10.9009,14.1573,2558712,1906,19.4,0.27,203.2,32.2,54.1,208,41.7,89.0,0.7,1205,2.21,58.9,78.1,280,Lassa Fever,10.94,386,89.9,0.87,1,11.5,81.4,Critical
2021-07-14,Anambra,10.052,8.3356,1924759,2874,21.1,0.16,288.3,27.8,48.6,224,81.9,42.7,23.9,500,3.47,84.1,98.7,416,COVID-19,21.61,445,10.0,-0.88,1,21.8,82.2,Critical
2021-07-15,Anambra,6.4324,9.4503,759454,2702,18.9,0.32,373.7,22.7,32.3,47,55.1,59.2,4.5,1607,1.34,6.0,100,351,Cholera,46.22,445,80.5,0.97,1,13.5,62.6,High
2021-07-16,Oyo,13.2794,5.6285,131953,1008,30.9,0.66,372.3,28.3,89.3,49,91.9,80.2,26.6,1039,1.26,0.6,100,291,COVID-19,220.53,131,95.1,-0.27,0,8.0,60.3,High
2021-07-17,Lagos,6.3847,3.9496,3708519,2824,27.5,0.33,73.1,21.6,36.5,200,94.7,96.8,29.6,653,1.05,8.4,39.0,174,Dengue,4.69,6,65.6,0.82,1,8.7,46.9,Medium
2021-07-18,Kano,4.6385,12.9293,3702020,4946,39.6,0.69,147.7,19.3,87.1,220,74.7,84.6,12.6,249,2.31,6.4,73.3,316,Lassa Fever,8.54,117,29.1,0.41,1,20.1,65.0,High
2021-07-19,Delta,7.5917,6.845,1268574,617,37.0,0.56,110.2,20.6,60.0,216,51.4,61.0,18.3,1208,3.12,39.7,57.6,242,Malaria,19.08,292,0.7,0.28,0,2.8,49.0,Medium
2021-07-20,Enugu,7.5321,6.6942,3475857,487,19.5,0.77,105.1,32.6,54.1,145,94.3,64.8,10.1,1275,3.28,6.8,62.8,270,Malaria,7.77,351,96.1,0.19,1,22.9,57.9,High
2021-07-21,Kano,7.6071,13.3087,2176408,4230,21.0,0.89,182.9,28.6,32.5,112,86.8,50.1,7.1,1776,2.77,72.7,68.7,323,Cholera,14.84,469,99.7,0.17,1,8.4,70.4,High
2021-07-22,Borno,9.3783,9.8939,3548467,3283,36.2,0.48,251.4,35.2,59.4,24,82.0,86.9,25.0,79,3.45,61.8,99.2,311,Cholera,8.76,298,64.4,0.39,1,2.8,54.4,High
2021-07-23,Kaduna,8.9709,13.9114,2636901,4043,34.9,0.31,106.6,27.2,89.6,225,55.1,66.9,21.3,686,3.06,8.3,77.3,330,Cholera,12.51,86,80.8,-0.96,1,2.4,73.8,High
2021-07-24,Delta,6.4337,14.9604,673019,4808,26.1,0.16,19.7,26.7,58.3,182,69.4,30.6,14.8,413,3.47,93.2,26.3,202,Malaria,30.01,106,94.8,0.58,0,7.8,58.1,High
2021-07-25,Lagos,4.4962,7.3237,1869218,1656,30.2,0.66,295.1,21.6,60.1,172,95.2,32.1,11.2,675,1.47,89.9,100,422,Cholera,22.58,278,76.0,-0.93,1,3.2,89.1,Critical
2021-07-26,Anambra,13.6663,11.5491,3985260,3101,24.0,0.93,346.1,19.1,36.3,90,95.2,41.3,20.7,1429,2.64,97.2,100,351,COVID-19,8.81,450,56.0,-0.9,0,13.0,68.9,High
2021-07-27,Oyo,8.1503,4.698,4408866,987,26.7,0.43,139.0,33.2,73.2,211,73.2,86.4,28.7,575,1.55,9.3,73.3,333,COVID-19,7.55,438,25.3,-0.09,1,18.9,64.3,High
2021-07-28,Rivers,6.3299,12.6253,2839471,1974,20.3,0.43,310.9,30.7,57.1,137,51.1,93.6,15.1,907,1.33,62.1,100,319,Dengue,11.23,497,16.9,-0.54,0,6.8,57.2,High
2021-07-29,FCT,7.4551,4.3642,2648162,932,20.4,0.44,210.6,25.8,51.2,236,40.3,32.7,15.7,847,0.84,33.5,87.1,403,Dengue,15.22,259,75.2,-0.6,1,7.3,81.8,Critical
2021-07-30,Enugu,9.5757,13.5735,1624203,2483,25.6,0.55,122.7,37.6,69.3,59,80.0,55.2,22.6,484,2.72,88.9,70.3,269,Lassa Fever,16.56,485,76.4,-0.85,1,22.4,61.7,High
2021-07-31,Oyo,8.0733,8.2715,2343141,1664,31.0,0.81,48.0,30.7,81.1,188,43.3,73.8,15.1,50,1.89,30.7,48.0,214,Malaria,9.13,259,19.5,-0.05,1,21.6,54.4,High
2021-08-01,FCT,7.1128,6.0132,2475727,2200,19.5,0.43,59.7,20.5,64.4,162,86.4,45.0,10.3,179,2.09,94.9,39.7,196,Dengue,7.92,24,36.9,-0.74,0,21.4,62.1,High
2021-08-02,Kaduna,13.9373,7.2084,3242991,2113,28.4,0.19,242.7,20.3,50.8,64,65.5,98.9,15.0,1986,1.29,17.9,78.0,237,Lassa Fever,7.31,138,38.1,-0.81,1,0.7,40.4,Medium
2021-08-03,Kano,6.7977,13.2858,793483,1701,32.3,0.33,106.9,30.6,64.5,13,86.5,68.9,14.9,1195,1.37,64.2,62.1,238,Lassa Fever,29.99,249,90.4,-0.8,1,20.7,51.2,High
2021-08-04,FCT,10.5214,3.2784,3268376,4547,31.1,0.03,14.5,35.4,41.9,110,95.7,53.7,2.8,1799,1.86,53.5,19.4,91,COVID-19,2.78,370,38.3,0.08,0,22.5,36.4,Medium
2021-08-05,Lagos,5.7735,10.6578,2360839,2104,26.3,0.71,136.2,22.7,75.1,106,48.3,73.1,8.2,1480,2.56,67.4,73.9,231,Dengue,9.78,93,83.9,-0.04,0,4.4,53.0,High
2021-08-06,Oyo,6.6018,5.4724,4212811,1868,39.2,0.82,333.1,30.3,52.0,77,60.6,85.7,4.8,1349,1.41,4.5,100,341,Cholera,8.09,492,46.4,-0.29,1,23.0,54.7,High
2021-08-07,Anambra,11.0659,4.876,3977864,1605,23.6,0.01,307.5,34.9,36.6,183,58.9,72.0,24.4,1223,1.58,14.5,86.4,372,COVID-19,9.35,335,82.4,0.43,1,16.9,78.5,Critical
2021-08-08,Enugu,5.2717,12.0297,1010111,3218,30.7,0.18,116.4,33.8,71.3,228,51.4,27.0,6.4,771,1.53,71.7,74.2,336,COVID-19,33.26,104,69.8,0.85,0,9.0,73.4,High
2021-08-09,Anambra,8.452,7.2644,3929724,1587,26.1,0.1,215.1,29.9,92.8,86,70.9,49.0,27.2,1177,0.67,32.6,100,361,Lassa Fever,9.19,344,86.7,-0.36,1,21.4,69.7,High
2021-08-10,FCT,10.4101,11.1634,2844493,3618,23.8,0.07,80.7,21.8,63.4,118,57.2,47.4,13.9,450,0.37,0.3,45.2,252,Lassa Fever,8.86,109,24.5,0.29,0,19.9,45.6,Medium
2021-08-11,Kaduna,6.1513,10.4791,2866858,2413,22.2,0.34,270.4,33.2,81.3,126,54.9,42.8,15.4,1478,2.24,61.8,100,339,COVID-19,11.82,88,56.2,-0.75,0,23.2,62.3,High
2021-08-12,Enugu,12.9146,3.2062,3002554,567,19.0,0.91,196.1,31.6,49.5,107,42.3,53.2,25.6,1945,2.77,95.3,78.2,299,Cholera,9.96,419,97.2,-0.49,0,1.0,75.2,Critical
2021-08-13,Rivers,13.3548,7.9114,1555844,890,23.1,0.13,286.3,22.2,53.0,103,84.6,28.4,3.3,1685,1.52,51.2,90.8,366,Cholera,23.52,58,55.5,0.82,0,7.4,61.3,High
2021-08-14,Kano,6.0805,8.0726,2729560,1712,24.6,0.2,363.4,20.1,73.9,78,50.5,45.4,25.1,824,1.76,86.2,100,349,Dengue,12.79,97,76.6,0.92,0,8.4,74.0,High
2021-08-15,Delta,5.002,6.5194,2304165,3445,25.4,0.45,244.3,18.8,43.1,109,99.3,85.0,17.1,405,0.39,87.6,89.7,293,Lassa Fever,12.72,373,8.3,-0.09,1,11.5,50.9,High
2021-08-16,Delta,8.3663,14.2559,1405947,3170,39.8,0.57,2.6,21.6,44.6,119,76.4,42.5,29.6,1214,0.89,62.3,28.2,185,Cholera,13.16,341,50.9,0.96,1,12.8,47.7,Medium
2021-08-17,Lagos,4.3612,6.4689,957943,4715,26.0,0.11,399.3,20.5,90.8,155,90.9,42.9,29.1,1886,2.42,27.3,100,383,COVID-19,39.98,266,96.3,-0.83,0,18.4,81.8,Critical
2021-08-18,FCT,4.696,7.6225,1876571,3761,38.1,0.06,84.3,22.1,41.3,131,80.3,22.7,15.4,1688,2.12,40.2,51.0,273,Dengue,14.55,181,80.9,0.87,1,20.8,66.0,High
2021-08-19,Lagos,13.3224,11.1639,756568,2546,40.0,0.77,280.3,23.1,61.4,211,67.7,68.5,12.4,764,2.43,29.0,94.8,365,Lassa Fever,48.24,212,34.0,-0.12,0,1.5,66.0,High
2021-08-20,Delta,8.3324,8.0911,4628440,4786,32.1,0.76,305.3,29.0,71.5,165,85.4,34.9,10.3,1087,1.12,25.6,100,372,Lassa Fever,8.04,55,26.2,-0.45,0,13.5,62.3,High
2021-08-21,Lagos,10.6523,11.4484,2336199,441,32.8,0.48,261.3,35.5,79.0,196,56.4,85.4,17.8,669,0.52,96.4,100,397,Cholera,16.99,496,0.2,0.58,1,14.6,77.8,Critical
2021-08-22,Rivers,6.535,9.4424,3418356,1845,19.8,0.28,313.4,23.1,90.5,53,77.7,83.5,9.4,297,1.19,26.7,100,316,Cholera,9.24,188,28.5,-0.58,0,16.3,55.7,High
2021-08-23,Enugu,7.898,14.229,4841554,3328,37.4,0.78,211.2,24.7,72.6,125,72.2,82.7,28.4,905,1.81,17.7,90.4,272,Lassa Fever,5.62,411,16.5,-0.39,0,12.0,57.1,High
2021-08-24,Lagos,5.3528,13.147,1403897,115,37.7,0.24,243.2,34.8,69.9,13,75.9,68.0,20.4,753,3.05,10.2,100,323,Malaria,23.01,272,62.3,-0.85,1,9.6,44.3,Medium
2021-08-25,Rivers,7.3666,7.5936,2636877,1980,38.1,0.42,187.1,27.6,53.5,127,66.7,34.2,11.3,976,0.39,13.8,77.2,360,COVID-19,13.65,469,23.0,-0.55,1,21.7,52.9,High
2021-08-26,Anambra,4.2935,5.4761,1650918,1982,39.2,0.94,28.0,20.0,36.2,116,81.5,59.7,18.5,1124,2.65,69.2,18.3,137,Malaria,8.3,126,65.6,-0.61,1,2.3,37.1,Medium
2021-08-27,Rivers,6.1254,13.5762,3245902,2856,33.1,0.83,78.4,34.4,55.8,137,70.7,26.9,12.3,877,3.1,70.6,44.1,303,COVID-19,9.33,371,32.5,-0.63,1,4.9,66.1,High
2021-08-28,Enugu,6.8842,4.724,3798484,4704,38.5,0.95,84.7,23.1,87.7,100,84.3,96.9,14.0,1145,0.92,64.1,62.0,194,Malaria,5.11,165,66.9,-0.01,0,7.1,41.8,Medium
2021-08-29,Kaduna,5.022,3.1982,1354965,2574,25.6,0.38,104.5,27.2,43.9,236,76.3,94.8,26.8,49,0.46,19.7,48.0,191,Dengue,14.1,102,95.9,0.3,0,19.8,64.0,High
2021-08-30,Borno,10.5911,7.6784,3517951,2487,31.9,0.93,66.9,36.7,79.7,57,63.2,92.0,12.5,1958,0.99,31.3,52.2,206,Lassa Fever,5.86,209,48.6,0.02,1,17.2,48.1,Medium
2021-08-31,Borno,5.2063,9.8001,89983,779,19.6,0.86,276.4,22.1,39.0,167,57.0,81.2,22.2,1953,2.54,94.9,94.8,349,Malaria,387.85,438,0.1,0.28,1,13.2,66.8,High
2021-09-01,Delta,8.5842,6.7606,1053519,2574,26.9,0.31,293.9,25.1,94.7,116,45.1,78.4,24.0,1135,1.06,94.9,100,306,Malaria,29.05,289,39.8,0.64,0,22.0,58.3,High
2021-09-02,FCT,4.5485,11.4415,3258946,622,34.9,0.29,269.0,25.4,41.5,235,84.9,35.0,22.1,1972,3.33,52.8,78.9,398,Dengue,12.21,377,79.7,-0.91,1,20.2,89.6,Critical
2021-09-03,Lagos,8.647,4.766,647198,691,19.0,0.2,73.6,20.7,44.5,222,62.3,86.6,4.6,499,3.07,62.5,49.8,233,Lassa Fever,36.0,76,70.2,0.64,1,5.7,69.0,High
2021-09-04,Borno,9.5129,8.6134,4884729,4481,39.6,0.94,246.9,25.2,37.2,40,89.3,95.6,19.0,1289,2.08,76.3,79.7,215,Cholera,4.4,200,54.1,0.32,0,0.7,47.2,Medium
2021-09-05,Enugu,9.2784,6.7131,4675140,2450,32.9,0.84,72.9,29.9,56.1,233,78.2,79.9,25.2,693,0.45,25.6,41.5,251,Lassa Fever,5.37,314,33.9,-0.46,1,15.2,66.2,High
2021-09-06,Anambra,11.0546,4.3943,4979207,4193,39.8,0.7,281.2,20.8,41.8,161,78.0,60.6,2.4,40,2.68,51.8,85.9,326,Lassa Fever,6.55,210,58.5,1.0,0,6.4,75.5,Critical
2021-09-07,Lagos,5.4208,9.241,1685939,223,39.5,0.65,250.3,37.9,97.9,202,85.7,95.2,17.4,715,0.28,28.2,100,294,Malaria,17.44,407,44.1,0.65,0,18.9,71.1,High
2021-09-08,Rivers,6.4053,4.2452,775359,3144,28.8,0.98,236.8,37.6,95.4,217,84.2,34.1,25.0,1084,2.62,76.7,100,377,Dengue,48.62,364,94.4,0.31,0,16.1,87.6,Critical
2021-09-09,Kano,8.1137,12.4485,691375,358,24.1,0.43,97.2,26.2,40.8,116,89.4,87.4,10.4,568,0.52,32.6,41.9,137,COVID-19,19.82,412,52.6,-0.83,0,11.8,39.5,Medium
2021-09-10,Delta,4.8122,4.4489,1644384,1447,38.8,0.09,273.9,30.4,83.9,35,63.0,81.3,26.7,1724,2.15,10.1,100,334,Cholera,20.31,97,68.5,0.68,1,18.5,55.7,High
2021-09-11,Borno,12.1695,7.7425,3159632,2097,21.1,0.1,356.0,30.7,70.3,111,73.7,60.2,15.6,50,0.43,27.1,100,344,Cholera,10.89,237,84.9,0.39,0,12.9,61.1,High
2021-09-12,Lagos,7.4809,4.0646,4703586,4604,32.3,0.76,109.9,27.4,82.5,212,83.0,56.3,3.1,177,3.0,19.9,77.8,305,Dengue,6.48,119,30.7,0.34,0,23.8,63.5,High
